-7.3319949,112.7567959
-7.3319927,112.7567963
-7.3319648,112.7567847
-7.3319324,112.756787
-7.3318823,112.7567644
-7.3318668,112.7566985
-7.3318668,112.7566983
-7.3318667,112.7566625
 -7.3318831,112.7566101
-7.3319458,112.7566016
-7.3319455,112.7566022
-7.3319747,112.7566095
-7.3319944,112.7565791
-7.3320144,112.7566223
-7.332029,112.75670
